position_0,position_1,position_2,density,radius
1.077177279049031967e-02,1.531590475412703337e-04,2.881529031285980720e-04,4.386060615408176091e+03,3.979628974528928124e-05
4.575343974808314743e-03,5.991240292173489503e-04,1.549143458638136642e-04,4.386040993931653247e+03,4.025230760564635851e-05
1.154519276687374779e-02,1.046173792282706523e-03,1.044742341547801767e-04,4.386053130775507270e+03,2.967975076977263934e-05
6.828274239166947160e-03,1.043714302818160578e-03,5.625500751551523780e-04,4.386046455319720735e+03,3.540139250510541898e-05
7.066331667878809029e-03,1.128112207288717783e-03,2.819546448804341595e-04,4.386030316212703838e+03,2.896486556871938329e-05
1.078108791760231527e-02,1.805870058449568537e-03,1.367263722766777652e-04,4.386042702393855507e+03,2.740993075556372478e-05
5.140657043265446646e-03,1.626258135394025202e-03,4.096852405909261067e-04,4.386059925900422058e+03,2.728113803730704035e-05
6.112529621059185209e-03,8.937484780412396045e-04,3.420948508792115796e-04,4.386054729275262616e+03,3.013424819139058579e-05
5.693844335811314508e-03,1.416297608802934887e-03,4.019771606255493506e-04,4.386030483790435937e+03,3.147332960145418412e-05
1.270872344406615007e-02,1.129424135677498933e-03,3.389300333479297600e-04,4.386033713083927069e+03,3.806724753714356055e-05
1.009483549146284950e-02,5.591816610798161719e-04,4.418853477525574785e-04,4.386055990059952819e+03,2.567258812711484018e-05
5.463091383075482574e-03,1.741854995718873601e-03,4.557020482320811930e-04,4.386064790064931003e+03,3.615076075332722047e-05
9.868191706908113758e-03,9.426655729458824438e-04,5.206673889893747220e-04,4.386043572632094765e+03,3.295916569167621398e-05
1.180599307201087717e-02,1.582088771045645891e-03,9.858629217278791089e-05,4.386054009398262679e+03,2.924663415006428224e-05
4.201025588194697534e-03,1.157544811064084101e-03,4.549318292593175711e-04,4.386034197908325950e+03,3.239528581096693180e-05
9.457937743807133535e-03,1.608239377682669016e-03,3.661784534087123119e-04,4.386041824788791928e+03,2.944908382671289704e-05
1.042453198192072952e-02,8.831401265350943375e-05,8.106419738209799295e-05,4.386016292640884785e+03,3.391486841874079543e-05
1.112735098997785256e-02,1.509111227213530155e-03,3.226469729114131088e-04,4.386062180126547901e+03,3.153083729056202933e-05
1.056989145988924267e-02,9.580950386764129374e-04,3.560134311435638518e-04,4.386045832617761334e+03,2.682498619592842755e-05
9.543717187525078971e-03,1.512547527229040744e-03,2.004215412761500381e-04,4.386064958219952132e+03,2.557596382154770712e-05
7.687626943319840131e-03,7.904061593676490766e-04,4.400557632648392043e-04,4.386059116656841070e+03,3.318249469984657966e-05
1.126160665349971654e-02,1.000427841779354902e-03,3.761518872182974434e-04,4.386065762158938924e+03,4.002002730209738406e-05
7.821070036051362695e-03,1.121812476064072087e-03,2.689900705971818391e-04,4.386040593155891656e+03,3.016350961613030359e-05
1.095312678955543198e-02,1.616821417687301686e-03,4.163137599969864286e-04,4.386035118551733831e+03,3.611666574376764063e-05
1.033075504836431999e-02,6.291062023624907412e-04,4.118738556025388427e-04,4.386081502645683031e+03,3.487793174967514128e-05
1.221680146071313713e-02,1.792159578352336491e-03,5.276414792302879658e-04,4.386059553121053796e+03,4.112575262718577674e-05
7.155155406865046711e-03,2.132716595731739217e-04,5.006633026844222725e-04,4.386066110829137870e+03,3.784217413406822296e-05
1.081025460287270146e-02,1.238503199626986339e-03,3.567533466606495314e-04,4.386013584874800472e+03,3.347580457199015474e-05
4.089790469188669952e-03,1.877285977876432140e-04,3.927888305920719894e-04,4.386043795886312182e+03,3.485211257224561741e-05
6.346312336787420655e-03,1.790566479642432271e-03,3.870925627995558871e-04,4.386060833707250822e+03,3.988719835253830536e-05
7.635839803017303862e-03,8.358205110899510990e-04,4.026875450243965339e-04,4.386026483320476473e+03,3.101897187550586794e-05
5.409959338667594611e-03,1.743903652354431748e-03,3.246743877005605413e-05,4.386052819058773821e+03,2.988966868220824220e-05
4.411070557192682193e-03,8.655125845758193139e-04,3.731430081536440350e-04,4.386047029206331899e+03,1.935791064009831282e-05
8.907832947230402698e-03,1.008805557817090467e-03,4.494802217162658839e-04,4.386015389854840578e+03,3.796693870084889220e-05
5.244691225917958929e-03,1.966625926212090588e-04,2.484752936847794665e-04,4.386038050072437727e+03,3.741296093065210723e-05
1.272253689722615926e-02,1.692630425881873693e-03,3.329715913329514576e-04,4.386040550780867306e+03,2.520426390482592124e-05
1.012552659134083669e-02,1.164088291479884688e-03,3.524419725531897788e-04,4.386029813199704222e+03,3.362776054310152776e-05
5.884508283326959216e-03,1.565061383464843399e-03,2.644201360512226078e-04,4.386055583082787052e+03,3.197405059237417142e-05
8.655063986317238986e-03,1.968441199423334211e-03,1.805274250028053975e-04,4.386038393555238144e+03,2.563827906852348215e-05
5.281930042183210702e-03,1.449222517968891530e-03,5.138302950624425288e-04,4.386040197702348451e+03,4.439367628518629230e-05
8.170109124783983545e-03,5.853569074069436221e-04,3.967225352996831748e-04,4.386071092551508627e+03,2.790568247908295670e-05
6.435923124993272321e-03,7.740922070995307630e-04,5.192381193174765716e-04,4.386048628659312271e+03,2.382119924752975834e-05
9.808651758119953795e-03,2.174121056045909338e-04,2.093637778753582642e-04,4.386045449686534084e+03,3.389633487285607721e-05
1.016934255236007223e-02,9.643356197097007398e-04,3.845883132617647251e-04,4.386059876222077037e+03,3.622092517453090753e-05
1.148878275387575643e-02,9.620766345308747521e-04,5.709094383758706297e-04,4.386072193714106106e+03,2.183129661872542941e-05
6.974267211569367200e-03,3.906038752854838498e-04,2.003231883068320139e-04,4.386017701920509353e+03,3.487882364499605178e-05
8.189440773823358777e-03,1.326739506926784252e-04,1.009570148199340060e-04,4.386047837351693488e+03,3.297140959447601878e-05
7.296325455594042733e-03,1.848977365316628206e-03,8.165032762352155272e-05,4.386054676270232449e+03,2.516618833518035985e-05
1.309843184032694410e-02,1.954277755847330991e-04,3.650897866102944525e-04,4.386042160854358372e+03,2.701209822148038913e-05
8.574618892593000377e-03,1.494961914612872146e-03,5.404466369964527461e-04,4.386062406089972683e+03,3.349605581299449757e-05
8.220447468734168317e-03,1.499496020265113057e-03,4.229453767419972827e-04,4.386081396714731454e+03,2.938898965490535214e-05
9.620116330683946976e-03,1.366018163501146526e-03,6.111731854272808818e-05,4.386076229574776335e+03,4.143163883165530345e-05
8.353953290485306715e-03,1.550114512187315569e-03,2.864811903572528524e-04,4.386039615250287170e+03,3.779266681589980593e-05
5.313595062826788860e-03,5.111902019551273343e-04,5.987518889488928499e-05,4.386037524878195654e+03,4.476677383994402605e-05
1.365282331849669746e-02,4.874498657051550650e-04,2.278989045580396427e-04,4.386078479892293217e+03,2.875289903226539015e-05
1.086069834013775673e-02,1.395866748890294993e-03,2.759644217658518061e-04,4.386048273198433890e+03,4.334161977371175993e-05
5.000311074864780513e-03,1.735376347694120519e-03,1.523652338945032754e-04,4.386036506678592559e+03,3.149222568279924037e-05
7.919288105104395695e-03,7.002936455722867616e-04,3.944932802624921339e-04,4.386059050145979199e+03,3.021966929356851412e-05
9.885053686775833667e-03,2.361849602560635352e-04,4.566880526106705559e-04,4.386040532590151088e+03,2.299237002421652108e-05
9.085110753196033728e-03,1.576871352794055668e-04,1.068147087677795719e-04,4.386039679142473688e+03,2.312293453769559146e-05
1.375172402975163854e-02,1.716097422413235879e-03,1.059694621692233035e-04,4.386069436002377188e+03,3.541717042893533803e-05
8.636650648750833492e-03,1.251127213673546078e-04,2.010229674577166141e-04,4.386033656354070445e+03,3.188536324454152571e-05
1.377811195610784828e-02,1.863506022421158696e-03,5.640859173279441597e-04,4.386024839508578225e+03,2.813724464434429803e-05
1.250133969603675968e-02,1.606016946347144786e-03,2.594231333017734276e-04,4.386039776850549060e+03,3.418512135614575981e-05
8.663148740873614917e-03,5.436341658602843619e-04,1.853754817975937844e-04,4.386054510261308678e+03,2.862995070783442097e-05
1.363219535926174161e-02,1.751544324210886497e-03,1.358519877690963183e-04,4.386030754901506043e+03,3.363926807761594042e-05
6.727567334143508271e-03,2.410922062943634430e-04,5.635966051438162172e-04,4.386048815514186572e+03,3.040257843066214766e-05
1.134848324468590991e-02,4.300732440473615842e-04,5.278525633919276070e-04,4.386055398342059561e+03,3.789946008823939555e-05
1.265928192842439085e-02,1.523209704448854479e-03,3.747996345109983092e-04,4.386067117070589120e+03,3.783585928089011413e-05
9.043968990857149254e-03,5.247245625550040577e-04,2.758664208431429858e-04,4.386037718733777183e+03,3.216953500759552059e-05
5.555727198101505573e-03,1.625708028258816525e-03,4.094637421975385553e-04,4.386065034462037147e+03,3.027152801724801640e-05
1.357689065762719000e-02,9.288481066180577202e-04,4.197721483275798247e-04,4.386037992390225554e+03,3.045462542529320298e-05
5.231148491418425618e-03,6.076727259745620061e-04,1.735402051473846708e-04,4.386057622456211902e+03,3.751208989839356872e-05
1.116035828597173631e-02,1.418928121245290790e-03,5.546360671532884166e-04,4.386047096946438614e+03,2.991196967659855729e-05
7.067889145747946640e-03,1.852532602281694403e-03,3.614375082245141653e-04,4.386030055835287385e+03,2.779273514832641761e-05
8.879020917730842330e-03,1.327449894468809644e-03,4.117078242229967999e-04,4.386059403039871540e+03,2.452571965532829675e-05
5.714506491245920083e-03,1.487314298132579602e-03,4.206864143917099963e-04,4.386037046904606541e+03,3.201373914514936983e-05
1.100308963605422380e-02,1.863214690000315754e-03,5.501839121200699989e-04,4.386034584199898745e+03,3.223935423839298034e-05
1.212056118471970673e-02,1.514304357999720968e-03,9.658943504450441509e-05,4.386043967978628643e+03,3.830072445419661318e-05
1.216015263959663653e-02,5.202295117498780246e-04,3.346942343812186614e-04,4.386056551630759714e+03,2.803466882531537849e-05
1.053502121982760435e-02,1.939268936993674124e-03,2.448202375595388575e-04,4.386037943200282825e+03,3.073812736003711087e-05
7.474043144935882399e-03,1.935973197969327901e-03,1.974932362261418660e-04,4.386035028506686103e+03,3.756909567443997451e-05
1.369587057322514678e-02,1.918238384933435448e-03,2.112671986862809238e-04,4.386011984700666289e+03,3.790105793771905024e-05
4.030957120023573488e-03,1.168127481955802014e-03,4.975647952660471702e-04,4.386048817536868228e+03,3.079329861209247234e-05
7.205538508716165594e-03,1.840831001010114539e-03,2.102960117636810738e-04,4.386047011120633215e+03,3.190288403669834484e-05
7.477954414608357393e-03,9.417602556551229760e-04,4.813526208284002938e-04,4.386037936231374260e+03,2.950485314554699012e-05
1.023950008083777605e-02,1.191305913286971798e-03,4.149304574778336506e-04,4.386023342032670371e+03,4.116950804043774728e-05
1.030411167641281586e-02,1.225040839241814871e-03,1.398381094196276403e-04,4.386047036957214004e+03,2.563637585634928205e-05
4.438869106119768156e-03,3.074469559655721752e-04,1.818276963746812190e-04,4.386063292089694187e+03,4.122242548963236415e-05
1.266177712398983135e-02,1.686365814334016451e-03,6.909060642974567106e-05,4.386059452845969645e+03,3.528333741549300758e-05
6.863181703174731432e-03,1.752968074041150529e-03,1.593553177336690682e-04,4.386067991910872479e+03,3.296088064907548272e-05
1.378858654590261329e-02,5.243055008191212837e-04,4.330196626735064911e-04,4.386011773316949984e+03,2.184799679147287878e-05
6.043411538535433530e-03,9.004675615605572340e-04,3.065602136542287413e-04,4.386080233104407853e+03,3.214390990342693750e-05
5.611569610256623292e-03,5.595610026501012533e-04,7.352736090811224983e-05,4.386043209241661316e+03,3.114258305838508230e-05
5.355640508703895034e-03,5.147043529953313672e-04,1.357916597390762103e-04,4.386088215407214193e+03,2.674992354894285501e-05
6.124399354550943281e-03,4.803016192114039208e-04,1.942968407931109948e-04,4.386038930321946282e+03,3.484229490056218407e-05
9.338232311200289626e-03,1.288145754275170840e-03,3.474400547033098282e-04,4.386048813079639331e+03,4.346093096308984886e-05
7.564589974883108303e-03,1.330244622467700606e-03,5.412339401743856233e-04,4.386043772037570307e+03,3.341055392534294540e-05
1.190433015348553274e-02,3.763344656973279011e-04,1.833337035926121115e-04,4.386043853857830982e+03,3.579944229411543633e-05
1.150881322336660267e-02,9.443117409735203669e-04,3.261228227157103696e-04,4.386066667580082139e+03,2.387448090443424081e-05
1.049004853543969960e-02,3.988628093468858877e-04,9.179593689711534736e-05,4.386061019775922432e+03,3.129077227585733183e-05
4.228140669789708962e-03,1.804649426327762556e-03,2.153179904712751729e-04,4.386089306450127879e+03,2.556933468376274793e-05
4.873736764663814947e-03,9.339369999204869162e-04,7.437453299779512694e-05,4.386054794843737000e+03,3.416727273702432373e-05
4.874093904502573016e-03,9.786918624805167593e-04,3.045696225970437212e-04,4.386048466951296177e+03,4.143948372022895264e-05
9.708811011352416753e-03,1.301703852978975838e-03,3.892061387629228782e-04,4.386027774663779383e+03,3.492739956664280639e-05
8.268263326863194151e-03,1.280112703019993482e-03,1.923031750677034761e-04,4.386093190144963046e+03,2.422234335983452185e-05
6.365781844790409545e-03,1.824901596327100956e-04,3.031877363163114803e-04,4.386052152963826302e+03,3.033175727126776529e-05
9.289809656882110772e-03,6.832027584802213881e-04,5.538714696530816668e-04,4.386058736951461469e+03,3.324078613348561994e-05
5.889942547988298409e-03,1.919747798862195872e-03,5.072528498287357315e-04,4.386046078600315923e+03,3.107446220988993092e-05
1.029464243903481513e-02,3.891248138513059241e-04,4.073209960086060185e-04,4.386051992781930494e+03,3.812953110532769951e-05
1.217762812899149047e-02,1.044560617694073124e-03,3.619843352681378868e-04,4.386076108143326564e+03,3.770372346889506348e-05
7.406131918268526147e-03,1.059969317773843712e-03,5.305694904233352379e-04,4.386033919836279892e+03,3.415262196043379925e-05
4.844939072917481444e-03,2.415795094904626353e-04,5.662458390066703968e-04,4.386040919398919868e+03,3.062279446189191578e-05
1.354116873403536474e-02,1.527821194248894050e-03,2.914197639555954084e-04,4.386032939081001132e+03,2.867487179063398303e-05
8.984393294602471131e-03,5.266861608864807382e-04,2.630356112402204441e-04,4.386063523041859298e+03,2.524930788185771903e-05
8.252956456554194284e-03,1.003258032429875580e-04,2.747368513596101227e-04,4.386024529490267014e+03,3.033537382014783734e-05
8.727236711630597527e-03,1.321213611404129917e-03,3.088443054897044011e-04,4.386026887735480159e+03,3.122372672525021778e-05
1.005260390704980529e-02,3.318774215115091893e-04,2.933493324968305645e-04,4.386041213850986423e+03,3.515259145162282411e-05
1.136989773017058059e-02,1.538005890976587272e-04,9.453094711389941089e-05,4.386050591265307958e+03,3.486998674650299598e-05
1.039285292993291990e-02,4.893440626029539175e-04,3.484943593001949848e-04,4.386046058569016168e+03,2.394596087061850651e-05
1.178525224733275797e-02,1.149100382170635537e-03,2.545251994218748130e-04,4.386021925461600404e+03,3.095473250476622306e-05
1.035779997508810661e-02,3.066393533727894611e-04,4.217739130982073033e-04,4.386078480076514097e+03,2.721874764468963347e-05
1.085519808229311323e-02,1.028039187784461064e-03,1.790749231795106338e-04,4.386077683928913757e+03,2.664454183655827111e-05
1.183339800001961296e-02,1.020299121993993152e-03,6.899455165207636555e-05,4.386040283599037139e+03,3.798395385986655924e-05
1.302950066018785866e-02,1.523388568397201570e-03,3.470677867112428655e-04,4.386060258981022344e+03,2.249451833184658577e-05
8.306687754451556882e-03,1.890997396841904770e-03,4.477887142652621326e-04,4.386053295134989639e+03,3.131334871942625654e-05
9.267798159061525071e-03,1.298064054953152304e-03,1.802516756388805423e-04,4.386038130806784466e+03,2.691324110536595594e-05
5.951721767950111583e-03,5.644584167851227942e-04,1.921432050616493897e-04,4.386039421748078894e+03,3.930493777703261129e-05
9.153884088211949183e-03,7.768416352915201396e-04,1.935451108452535397e-04,4.386049631372721706e+03,3.333463356338363056e-05
1.377400649199760421e-02,9.529089201223716644e-04,4.186181512158876263e-04,4.386046611867439424e+03,2.823041228558446919e-05
1.066427276161249597e-02,1.127995730812636228e-03,5.652265769485785921e-04,4.386040864094377866e+03,3.253539618536398811e-05
5.814044483823048448e-03,1.410556401685612816e-03,3.864601471285288660e-05,4.386064428863709509e+03,3.608995153865294489e-05
7.222795496722722586e-03,3.960794628783213117e-04,4.474264097161345633e-04,4.386049227387919018e+03,4.250759169251395943e-05
1.107574110414125124e-02,9.964243299950071089e-04,5.098827758084328171e-04,4.386056621808073032e+03,2.801915849938930024e-05
5.804935012732234320e-03,9.077264926704556227e-04,4.097305341122901715e-04,4.386035375297090468e+03,3.950627729845296218e-05
4.703507068451927287e-03,7.558581376684955127e-04,3.370869301708423189e-04,4.386051397711529717e+03,4.124724382435920818e-05
7.623807937368890647e-03,9.620024799478416652e-04,3.561100405178206836e-04,4.386042133523994380e+03,4.051564398508356263e-05
7.637732279482263228e-03,2.392247442895204087e-04,1.085551157772256226e-04,4.386051101306784403e+03,3.451398909249612503e-05
9.189129734910320840e-03,3.718759096059503751e-04,5.070581065441901467e-04,4.386062873695772396e+03,3.442762729362153446e-05
1.219595968869154404e-02,7.074466455967514354e-04,4.780217778460379291e-04,4.386062214831182246e+03,3.107450543617303886e-05
9.249479668057638410e-03,3.429680161069969483e-04,3.601973932397741656e-04,4.386043785126135845e+03,3.646608978758056829e-05
4.085634212022370461e-03,6.449574496118874734e-04,2.121135942648533028e-04,4.386058441925672923e+03,3.295681218200120582e-05
1.019839382382291791e-02,4.192611136432826467e-04,5.111620277962981504e-05,4.386075926691447421e+03,3.517873653106798841e-05
5.870421014051065665e-03,1.015232016607082706e-03,4.752616028264139924e-05,4.386055325164606984e+03,3.145111110570788008e-05
1.095597204298869726e-02,7.902943458162763101e-04,5.529615843978061144e-04,4.386032680249406440e+03,3.609012960730453862e-05
1.347346674303195879e-02,1.576941468112322449e-03,5.381732770021613061e-04,4.386057758806879974e+03,3.792006842277163570e-05
1.341991788031077215e-02,4.350822461984099046e-04,4.414946939480725199e-04,4.386029195952123700e+03,2.638847698543878224e-05
1.063220626126572255e-02,6.219353811254239731e-04,2.781811523020195865e-04,4.386068860563212183e+03,3.811295988689736064e-05
5.431618537031737692e-03,1.814542783784458494e-03,5.498930021776201466e-04,4.386050694349502010e+03,3.308862243997905410e-05
7.791000067241190229e-03,6.746129764718275480e-04,3.339837953482459668e-04,4.386045146738654694e+03,3.839125335672590399e-05
5.825993981460659069e-03,1.122770476266855095e-03,3.828962914929874366e-04,4.386023832621332986e+03,3.149322976902346722e-05
1.164715016271413578e-02,3.084214236199843808e-04,2.607822068468991852e-04,4.386044957026903830e+03,3.070832923222309294e-05
8.110417983136913866e-03,5.364147289095918961e-04,4.955186857469354948e-04,4.386071561919871783e+03,4.046497577138712961e-05
1.032051411030184343e-02,9.026820941551320704e-04,3.463057496537294859e-04,4.386016519079498721e+03,2.859920659047525166e-05
1.274117501219262233e-02,1.213957806882757975e-03,5.397991826355209508e-04,4.386048943023935863e+03,3.838024918170041509e-05
7.355869776038543445e-03,8.098172310784068455e-04,4.176704179612497343e-04,4.386074595778860385e+03,3.226691764257591169e-05
9.687239797926797819e-03,1.053936491827267173e-03,3.403956918665567853e-04,4.386045566896193122e+03,3.270558965283078013e-05
9.748753571741153312e-03,1.515753930867083177e-03,3.909018694929329248e-04,4.386046991223827717e+03,2.959075117957033832e-05
1.339884023881375390e-02,1.865848788135929378e-03,2.583959858808627550e-04,4.386053294482559977e+03,3.357112837956180396e-05
4.379598175427248420e-03,5.135220753391281725e-05,9.642203794641327039e-05,4.386048453592198712e+03,2.986412035462085907e-05
4.756717856099288398e-03,7.523856025659150792e-04,5.168643234347233568e-05,4.386034064045956256e+03,2.232223103769937579e-05
5.038324629591961305e-03,1.636468679515756244e-03,4.517537733353971805e-04,4.386015720902944850e+03,2.897126639169801495e-05
1.200574249284204476e-02,1.090026137325331894e-03,2.040092795606296687e-04,4.386054634261216961e+03,1.837003019212894015e-05
8.513605450760974164e-03,7.353569817423096780e-04,5.297931240002514471e-04,4.386073380976581575e+03,4.414658149743419611e-05
9.560269323174188510e-03,1.111794229979402209e-03,5.135398613359551872e-05,4.386029327850403206e+03,4.303118985929887085e-05
1.043297645900934448e-02,1.558766173445137000e-03,3.623997870522214755e-04,4.386036659628647612e+03,3.095316143864209718e-05
6.866322484331516957e-03,2.850975074634473465e-04,4.345746092135654081e-04,4.386044494699691313e+03,3.603520514345670225e-05
8.959195961620137344e-03,4.287687792714440301e-04,4.351253837793836714e-04,4.386064503592363508e+03,3.019268628646022541e-05
6.645805078229049395e-03,5.850233744777141908e-04,3.698400588611305655e-04,4.386039780565394722e+03,3.507633178396334127e-05
1.040263013561145214e-02,4.346607134656217761e-04,1.509562727506892719e-04,4.386069668598006501e+03,3.750609190763120080e-05
1.214458648481387716e-02,8.124290289559001066e-04,1.047922392760824230e-04,4.386023535725248621e+03,4.185175403294455249e-05
7.582887630441832380e-03,1.811674281433948291e-03,2.999699215427902932e-04,4.386075880221734224e+03,3.102941360818725440e-05
1.114034670200755514e-02,5.554917004129032113e-04,5.020547090967054270e-05,4.386052540794658853e+03,3.705453186652110913e-05
1.231926665921971586e-02,1.104871697077892912e-03,3.589598444402067280e-04,4.386056799357486852e+03,2.886437982005995913e-05
1.208828204501318990e-02,8.366646294479578787e-05,5.295598081132388453e-04,4.386044382815262907e+03,4.586219330436821508e-05
5.515115916461834494e-03,3.447559878138724493e-04,2.184119603603155025e-04,4.386062939400318101e+03,2.126478856921706450e-05
8.192548755933363666e-03,1.678257970127527629e-03,7.336666588871943763e-05,4.386033929575797629e+03,3.402697176073956025e-05
1.050750465906388244e-02,1.791016040287240216e-03,2.049196635500429226e-04,4.386022606706076658e+03,3.489132189855529152e-05
5.100901603357216318e-03,1.703355502451241350e-03,2.108545994222280919e-04,4.386045596066224789e+03,3.535181977969004125e-05
6.304198593420030569e-03,9.731257407878009247e-04,1.058607888643977072e-04,4.386067471016240233e+03,2.568692906319022215e-05
6.941917408205008563e-03,7.800696064697301094e-04,1.848150287710148521e-04,4.386061464812868508e+03,4.144173158079756769e-05
8.437762527496190518e-03,7.755776513265521047e-04,4.498137639734410120e-04,4.386050715011593638e+03,2.720564949352036527e-05
1.314831038563501683e-02,1.360417496436053990e-03,5.637784392100112646e-04,4.386053022050717118e+03,3.431911357265170491e-05
7.309431828741686302e-03,1.642081096732114385e-03,3.944723756001319837e-04,4.386031296928089432e+03,2.806271338497977837e-05
7.196215996596508173e-03,1.397248375238779091e-03,3.052040667187114480e-04,4.386066557985231157e+03,2.957005996563169637e-05
5.882031902972388072e-03,3.694000653113022449e-04,4.138785818514696853e-04,4.386063220892911886e+03,3.317901296715273742e-05
1.099925510926195310e-02,1.059622086760195897e-03,3.007608257020619679e-04,4.386056695016665799e+03,3.128371545298157285e-05
5.790481488284149325e-03,8.623520912911340893e-04,5.029863247956666786e-04,4.386048589690331937e+03,2.672633323975722141e-05
1.239992574766374950e-02,1.313155920746204635e-03,5.715806616979207666e-04,4.386079819302018223e+03,2.697595736871961472e-05
1.277319540951188208e-02,3.126679255750965266e-04,2.457954774014526667e-04,4.386069418162135662e+03,3.129789011538230286e-05
5.326494252033346644e-03,9.346585109835165621e-04,4.456226131394481864e-04,4.386056154670081014e+03,3.655632676543318677e-05
5.561968612998307096e-03,1.730506546311887800e-03,3.359273978699269707e-04,4.386044563799846401e+03,3.987350355990007945e-05
1.077120592770712017e-02,4.165343471614362967e-04,1.319599263914573756e-04,4.386054990920762975e+03,2.450485544964325912e-05
1.265783794582738334e-02,2.503899614155595814e-04,4.001350944239232465e-04,4.386053162064878961e+03,3.092215456809467171e-05
9.253362458489804501e-03,8.467798910793479820e-04,2.671921386036198729e-04,4.386045541034751295e+03,2.506810654827109226e-05
8.008973114487302411e-03,2.298831328502431840e-04,5.785367872079168455e-04,4.386041603093748563e+03,2.025439461110545606e-05
5.456403230864027842e-03,1.030076189363940322e-03,1.752135504421800541e-04,4.386046090096164335e+03,3.492646062616238658e-05
1.350630747680457711e-02,8.262461167430302719e-04,7.135007746846801430e-05,4.386053097204884580e+03,3.401068922724220176e-05
1.052510823146175431e-02,7.598621338082337364e-04,5.655406160809506961e-04,4.386046989494168884e+03,2.679244553504738982e-05
4.903563765638082987e-03,2.597925307220876512e-04,4.083758371461745310e-04,4.386039493146483437e+03,2.827664037781442034e-05
7.059642159172561937e-03,6.827725343919917051e-04,1.467437467723311075e-04,4.386061785586751284e+03,2.106624246173366836e-05
1.235206814265045819e-02,1.633476200839435765e-04,2.514432290515160469e-04,4.386051312427814992e+03,3.815988211118032943e-05
1.134221163591020431e-02,5.109440608194228546e-05,4.937201899446226486e-04,4.386025258860240683e+03,4.377840351643016954e-05
8.800616961295571611e-03,1.296530521412765776e-03,5.092747379021155939e-04,4.386044410456976948e+03,2.610411568663335112e-05
4.735625883250481685e-03,5.742359065949686732e-05,4.755266927798727349e-04,4.386069909654128423e+03,2.823221489270033436e-05
7.424808462530537931e-03,1.906161841755730406e-03,5.490358185482021106e-04,4.386061481165847908e+03,3.899981529672620552e-05
7.279193854567155529e-03,1.889440960487539806e-03,1.962933073928971328e-04,4.386042378160176668e+03,4.091016240617299576e-05
1.239443411702788149e-02,4.420484547799692784e-04,4.754413930111197999e-04,4.386075501146253373e+03,3.131996550627401431e-05
7.490974971254659234e-03,4.054482379906493620e-04,5.408616672201955545e-04,4.386026326708224587e+03,2.300736176210831872e-05
6.122480431034008422e-03,1.961704696445710442e-03,8.262573887590511017e-05,4.386079176063712111e+03,2.233040042919351428e-05
4.131616220870899976e-03,1.716681191988996815e-03,3.461454974915177760e-04,4.386038568521066736e+03,3.358459232727786586e-05
8.157865547556646113e-03,1.897783625584014713e-04,3.403043148455661086e-04,4.386011485202941003e+03,3.091899607840866999e-05
1.029732263922187967e-02,1.901372204996429468e-03,3.863578468086349737e-04,4.386047229447715836e+03,2.152226483418454548e-05
7.353962306430976426e-03,6.707562157207474715e-04,2.878369708829211777e-04,4.386043996773358231e+03,3.372292924703264061e-05
6.563738570130482272e-03,7.576837478721329183e-04,4.919615034373731304e-04,4.386051631218464536e+03,1.944703736938563360e-05
1.244193189677132369e-02,1.246093667944506763e-03,3.435518769669096721e-04,4.386063788636651225e+03,3.713555206783898330e-05
8.211242776200774335e-03,1.263764278261897151e-03,4.655399150520145779e-04,4.386066677798641649e+03,2.955708970218547016e-05
1.125714385163102335e-02,9.171896191962044587e-05,4.283290886064771070e-04,4.386045842082044146e+03,2.238764033084461651e-05
1.107661647455328302e-02,2.250885561384197912e-04,1.137910367025184204e-04,4.386047061921886780e+03,3.379905618333431763e-05
1.174305350021951147e-02,1.114322825613993460e-03,4.730419744877141009e-04,4.386032663626331669e+03,3.099132921348635535e-05
1.197408524156584608e-02,1.122722535144786166e-03,3.018240038992299132e-04,4.386022384883102859e+03,4.369540366556857612e-05
1.034588853225561038e-02,1.755799844746812159e-03,4.248193877061920204e-04,4.386056011470533122e+03,3.314584501106856588e-05
1.344010859568011210e-02,1.506750043403361260e-03,1.905668671092477715e-04,4.386024845324639500e+03,2.902784454404608446e-05
9.390311981894331611e-03,9.188831367744396518e-04,3.348698935302839514e-04,4.386060375273711543e+03,3.570889652210574390e-05
9.110124488903996107e-03,1.158234386055127275e-03,4.785429291583257329e-05,4.386051631266182085e+03,2.896239152092007645e-05
9.075173279349053185e-03,1.066369150363918970e-03,6.737048297445868538e-05,4.386035937033752816e+03,4.008171338927224789e-05
1.099614818266841237e-02,4.383341232656815380e-04,4.586297741889536705e-04,4.386051649385995916e+03,3.064219637041206676e-05
7.074170400527167273e-03,9.572542856416954571e-04,5.090688209166959475e-04,4.386034987056814316e+03,3.322910334314589295e-05
1.192678064261134055e-02,1.550758808516348878e-03,1.118837067037002381e-04,4.386047437465123039e+03,2.300465480436266743e-05
1.324917258873802017e-02,1.077333865152814169e-03,4.831617579521463768e-04,4.386063952837687793e+03,3.141646260913050578e-05
9.175389940926583984e-03,1.523260587725616677e-03,6.503406190556007918e-05,4.386048410988148134e+03,3.809985705344800253e-05
1.184979560303608265e-02,1.046121389470709706e-03,2.734442666878385535e-04,4.386032700911488973e+03,3.751070379039624650e-05
5.121178585080747407e-03,1.469551855316761574e-03,9.942283628129226043e-05,4.386059874118695006e+03,2.809463454390365367e-05
