globalid,id,position_0,position_1,position_2,radius
16698,16421,-0.04288000000000025,0.0139805,0.021344400000000003,0.0115569
16743,16426,0.0022400000000000198,0.0629504,0.037303,0.016924
14541,16436,-0.07950999999999997,-0.0994549,0.050580832000000006,0.015321
41119,16448,-0.05976000000000026,-0.00474796,0.014518900000000001,0.0145858
5476,16452,-0.07606000000000002,-0.0508989,0.045293490000000006,0.0136284
41072,16469,-0.04144000000000014,-0.054904,0.029783500000000004,0.0101117
53747,16477,-0.09730000000000016,0.0831274,0.019237700000000003,0.0193299
9964,16478,-0.07258000000000031,-0.0748096,0.035900600000000005,0.01232
18723,16480,-0.03351000000000015,0.105477,0.020289500000000002,0.0131291
33636,16498,-0.04740000000000011,-0.097833,0.010073500000000006,0.0101117
22065,16504,-0.08729000000000031,-0.0611557,0.015790700000000005,0.0158611
17757,16505,-0.08761000000000019,0.109401,0.046114470000000005,0.0195348
44242,16510,-0.03817000000000004,-0.0643437,0.049062244000000005,0.0116233
10270,16515,0.0020899999999999253,-0.15921,0.04422414,0.0101117
12210,16519,-0.03591999999999995,0.0495947,0.0286022,0.0136622
13444,16520,-0.011280000000000179,0.159879,0.0146605,0.0147212
49391,16524,0.0015600000000000058,0.0577893,0.010426700000000004,0.0104783
10233,16544,-0.07627000000000006,0.141154,0.0384912,0.0150666
44195,16551,-0.026499999999999968,-0.0738827,0.014934200000000002,0.0149988
24179,16552,-0.07608000000000015,0.0123099,0.05894262,0.0195069
59944,16556,-0.06072999999999995,-0.158978,0.012876400000000003,0.0129297
24174,16559,-0.10374000000000017,-0.12178,0.030032100000000003,0.0101724
7721,16566,-0.09834999999999994,-0.0375673,0.050350163,0.0128561
22068,16573,-0.07345000000000024,0.0501113,0.0426247,0.0144595
4592,16575,-0.02214000000000027,-0.0900036,0.06400650000000001,0.0101117
47407,16586,-0.012790000000000301,-0.148569,0.016672600000000003,0.0167446
10230,16589,-0.09830000000000005,0.0735965,0.04704432,0.0101117
11068,16606,-0.04003000000000023,0.0708697,0.0418171,0.0117429
17801,16611,-0.008329999999999949,0.0886085,0.0165012,0.0165621
10009,16612,-0.015610000000000124,0.026914,0.051081730000000006,0.0217315
34782,16619,-0.0422100000000003,0.0785573,0.015721400000000003,0.0155802
13267,16621,-0.012050000000000338,0.0431954,0.021781800000000004,0.0120085
5656,16622,-0.10031000000000034,0.0609707,0.0649501,0.0119115
7061,16649,-0.08173999999999992,-0.128887,0.056479360000000006,0.0148086
44158,16660,-0.09997999999999996,0.140944,0.015258400000000005,0.0153201
13352,16671,-0.010400000000000187,-0.0738867,0.0439277,0.0182115
9045,16675,-0.11902999999999997,0.123938,0.040873690000000004,0.0142323
7592,16683,-0.1540300000000001,0.0555105,0.07209850000000001,0.0118402
13571,16685,-0.1581800000000002,-0.131336,0.048408,0.017641
27260,16686,-0.14117000000000024,0.111464,0.0370018,0.0114948
30468,16709,-0.14975000000000005,-0.100398,0.04114178,0.0152732
25276,16715,-0.15325000000000033,-0.0237471,0.04014899,0.013694
54755,16732,-0.14749000000000034,-0.152197,0.019513700000000002,0.0196049
58934,16733,-0.11061999999999994,-0.153413,0.014588700000000003,0.0146357
15689,16769,-0.1138300000000001,0.109703,0.05989279,0.0101117
24181,16771,-0.15363000000000016,0.139147,0.014737600000000003,0.0108455
3499,16785,-0.11582000000000026,0.0893435,0.09178800000000001,0.0145859
36847,16791,-0.10577000000000014,-0.105017,0.013459000000000006,0.0135182
59992,16792,-0.13362000000000007,-0.0682093,0.015475800000000005,0.0155348
26331,16800,-0.11642000000000019,-0.137648,0.05376174,0.0210968
43141,16801,-0.11336000000000013,-0.0468912,0.013888700000000004,0.0139436
35882,16829,-0.13221000000000016,0.0817107,0.0674816,0.0157383
36806,16856,-0.12161,-0.00594128,0.014156500000000002,0.0142087
54668,16861,-0.15915999999999997,-0.104543,0.017949900000000005,0.0101117
13443,16864,-0.11404000000000014,0.0904992,0.047064600000000005,0.0130041
18725,16866,-0.15206000000000008,0.134778,0.0395181,0.0143981
23122,16872,-0.13522999999999996,0.0272094,0.015914500000000005,0.0159843
34693,16883,-0.11888999999999994,-0.0337525,0.0357801,0.0122044
17710,16895,-0.11438000000000015,0.033249,0.0500331642,0.0225984
37950,16905,-0.14039000000000001,0.0824516,0.0214025,0.0214952
32671,16906,-0.15364000000000022,0.0568703,0.04471718,0.0156037
56826,16912,-0.14085999999999999,-0.0330695,0.015172000000000005,0.0152329
43139,16914,-0.11068000000000033,-0.128569,0.010508300000000005,0.010568
34692,16916,-0.10966000000000031,-0.0887003,0.04063872,0.0182272
36848,16968,-0.1319600000000003,0.00970192,0.035244000000000004,0.0103264
49437,16982,-0.12783000000000033,0.136151,0.0127023,0.0127538
24220,17030,-0.12468000000000012,-0.0548976,0.05922956,0.0199229
9217,17034,-0.15419000000000027,-0.0738845,0.05578181,0.0153782
54715,17042,-0.14356999999999998,0.115755,0.012987000000000005,0.0130307
56823,17045,-0.13430000000000009,-0.115683,0.0171095,0.0171717
10188,17078,-0.1289100000000003,0.14519,0.0338184,0.0102655
18854,17102,-0.11243000000000025,0.00219169,0.035718200000000006,0.0106218
31614,17112,-0.12957000000000019,-0.012205,0.042412240000000004,0.012766
29458,17120,-0.13133000000000017,0.0532673,0.010830400000000004,0.0108732
39004,17150,-0.1528100000000001,-0.00290228,0.017237800000000005,0.0173095
51679,17156,-0.11396000000000006,0.112494,0.014728400000000003,0.0147799
51500,17163,-0.11158000000000001,-0.0816502,0.010703300000000006,0.0107446
